1967           .                  .          440           . 
1968           .                 3.8        1519           . 
1969           .                 2.7        2227           . 
1970           .                 2.2         815           . 
1971           .                 1.4         614           . 
1972           .                 1.7         813           . 
1973           .                 3.0         656           . 
1974           .                 5.2         850           . 
1975           .                 4.8        7035           . 
1976           .                 4.3        3497           . 
1977           .                 5.2        1779           . 
1978           .                 4.7        1753           . 
1979           .                  .         1887           . 
1980           .                  .         2548           . 
1981           .                  .         3365           . 
1982           .                  .         4257           . 
1983           .                  .         3788           . 
1984           .                  .         1499           . 
1985           .                  .         1666           .
1986           .                  .         5753	   .
1987	       .	          .         4625	   .
1988           .                  .           .            .
1989           .                  .           .            .
1990           .                  .           .            .
