 1960   43  3999  783 1.82
 1961  835  7891 1577 1.89
 1962  737  6686 1274 1.73
 1963  253  2763  784 3.10
 1964   57  3830 1087 3.10
 1965  435  3476  515 1.13
 1966 1322 10404 1617 1.22
 1967  612  5637 1094 1.79
 1968  539  4321  905 1.68
 1969  654  5729 1046 1.60
 1970 1262 10446 1760 1.39
 1971 1817 17590 3602 1.98
 1972 1133 10301 1968 1.74
 1973 2624 24711 4915 1.87
 1974  276  2728  572 2.07
 1975  929  9785 2177 2.35
 1976  975 10068 2199 2.26
 1977 1069 12354 2940 2.75
 1978 1338 14610 3550 2.50
 1979 1819 21032 5046 2.77
 1980 1012 10209 2181 2.16
 1981 1749 23161 3777 2.16
 1982  727 17733 3779 5.20
 1983 2272 17347 2795 1.23
 1984 1017 18700 4282 4.19
 1985 3151 23254 3751 1.19
