 1982  . 1922.65  .  .
 1983  . 1815.83  .  .
 1984  . 1796.65  .  .
 1985  . 1041.15  .  .
 1986  .  928.47  .  .
 1987  .  562.34  .  .
 1988  .  675.83  .  .
 1989  .  802.35  .  .
 1990  .  872.09  .  .
 1991  .  895.20  .  .
 1992  .  781.27  .  .
 1993  .  880.14  .  .
 1994  .  925.55  .  .
 1995  .  948.05  .  .
 1996  .  900.02  .  .
 1997  .  889.53  .  .
 1998  .  909.43  .  .
 1999  .  802.28  .  .
 2000  .  757.68  .  .       
