 1970   .  11    . .
 1971   .  19    . .
 1972   .  89    . .
 1973   . 116    . .
 1974   . 134    . .
 1975   .  89    . .
 1976   .  32    . .
 1977   .  43    . .
 1978   .  31 1195 .
 1979 600  49  963 .
 1980 300  40  680 .
 1981 170  29  626 .
 1982 140  13    0 .
 1983 260  22  573 .
 1984 440  28  897 .
 1985 460  31 1311 .
 1986 460  37 1333 .
 1987 420  14 1112 .
 1988 400  52 1022 .
 1989 440  40  799 .
 1990 115  21  318 .
 1991 330  54  677 .
 1992 475  34  788 .
 1993 499  51 1179 .
 1994 460  94  864 .
 1995 420  24  929 .
 1996 830  82 1571 .
