 1785   475  .  .  .
 1790   791  .  .  .
 1795   326  .  .  .
 1800   326  .  .  .
 1805   326  .  .  .
 1810   326  .  .  .
 1815  2054  .  .  .
 1820  2151  .  .  .
 1825  3082  .  .  .
 1830  1704  .  .  .
 1835  3975  .  .  .
 1840  2823  .  .  .
 1845  3264  .  .  .
 1850  5798  .  .  .
 1855  3944  .  .  .
 1860 11093  .  .  .
 1865  6502  .  .  .
 1870  1464  .  .  .
 1875   909  .  .  .
 1880   500  .  .  .
 1885  1148  .  .  .
 1890  1850  .  .  .
 1895  6504  .  .  .
 1900  9177  .  .  .
 1905  3882  .  .  .
 1910  1738  .  .  .
 1915  2444  .  .  .
 1920  5055  .  .  .
 1925  6226  .  .  .
 1930  5300  .  .  .
 1935  2900  .  .  .
 1940  2532  .  .  .
 1945   679  .  .  .
 1950   765  .  .  .
 1955   732  .  .  .
 1960   326  .  .  .
 1965   553  .  .  .
 1970   326  .  .  .
