1963           .            46872           .            . 
1964           .             2996           .            . 
1965           .            13977           .            . 
1966           .            16077           .            . 
1967           .             5974           .            . 
1968           .           135289           .            . 
1969           .            27043           .            . 
1970           .             2009           .            . 
1971           .             1294           .            . 
1972           .             2009           .            . 
1973           .              599           .            . 
1974           .             2009           .            . 
1975           .              397           .            . 
1976           .              537           .            . 
