1977    .       7900    .       .
1978    .       8900    .       .
1979           16200    .       .
1980    .       9100    .       .
1981    .       6600    .       .
1982    .      10000    .       .
1983    .       4200    .       .
1984    .       5700    .       .
1985    .      11100    .       .
1986    .       6800    .       .
1987    .       4200    .       .
1988    .       8600    .       .
1989    .       5200    .       .
