1969           .            474           .            . 
1970           .            532           .            . 
1971           .            741           .            . 
1972           .           1186           .            . 
1973           .           1219           .            . 
1974           .            782           .            . 
1975           .            505           .            . 
1976           .            402           .            . 
1977           .            848           .            . 
1978           .            707           .            . 
1979           .            243           .            . 
1980           .            193           .            . 
1981           .            448           .            . 
1982           .           1228           .            . 
1983           .            436           .            . 
