1974    2538  .  .  .
1975    9218  .  .  .
1976    3991  .  .  .
1977    6148  .  .  .
1978    3790  .  .  .
1979    6715  .  .  .
1980       .  .  .  .
1981    8114  .  .  .
1982    7605  .  .  .
1983       .  .  .  .
1984   17219  .  .  .
1985   16652  .  .  .
1986    9697  .  .  .
1987    9014  .  .  .
1988    8974  .  .  .
1989    7192  .  .  .
1990    6629  .  .  .
1991    5245  .  .  .
1992   12538  .  .  .
1993   21319  .  .  .
1994   16168  .  .  .
1995   15691  .  .  . 
1996   29726  .  .  .
