1961           .                 .         100.13          . 
1962           .                 .          86.63          .
1963           .                 .          75.38          .
1964           .                 .          84.23          .
1965           .                 .          68.93          .
1966           .                 .          65.09          .
1967           .                 .          79.31          .
1968           .                 .          89.67          . 
1969           .                 .          71.14          .    
1970           .              .            105.47          . 
1971           .           108208           83.81          . 
1972           .           137796           58.24          . 
1973           .           117526           65.81          . 
1974      106732           160865           66.44         0.42
1975      116752           173556           60.23         0.36
1976      109910           126979           76.98         0.47
1977       98360           196175           73.57         0.57 
1978       94229           121964           78.51         0.42
1979      117565           111596           82.78         0.49
1980      124366           124703           97.58         0.50
1981      150576            79472           97.91         0.41
1982      162978            84584          104.94         0.54
1983      157166            54928          106.08         0.37
1984      188375            36777          103.64         0.54
1985      138858            41086           88.29         0.50
1986      114454            40729           82.82         0.70
1987       88539            58956           66.55         0.88
1988       59023            32708           47.95         0.56
1989       58707            20340           46.92         0.77
1990       39846            31403           37.46         0.80
1991       25791              .             31.80         0.92
1992       15571              .             28.95         1.36 
1993       10460              .             18.17         1.30
