 1959     . 51279     .     .
 1960     . 38537     .     .
 1961 47797 47362 20831 .5624
 1962 51875 30110 27151 .6506
 1963 49547 22644 27571 .7002
 1964 44128 20205 19490 .4753
 1965 45555 25355 18479 .5260
 1966 43953 54838 18766 .5288
 1967 41958 31966 13381 .4031
 1968 45378 35576 17852 .4377
 1969 53419 15447 23272 .4853
 1970 59853 33170 21361 .4763
 1971 62899 23686 19393 .4564
 1972 61963 52320 16485 .3965
 1973 61562 69980 17976 .2894
 1974 64610 55904 14773 .2207
 1975 75376 26154 20715 .1800
 1976 89167 35032 26211 .2477
 1977 96281  2773 25555 .3876
 1978 97091  4935 19200 .2785
 1979 85243  3484 12418 .1553
 1980 81732 15781 15016 .1783
 1981 75650 19450 12233 .1819
 1982 56240 40523 11937 .3320
 1983 51608 38798 12894 .2665
 1984 53507 25897 12378 .2298
 1985 62128  8993 15143 .2783
 1986 64910 18066 14477 .2263
 1987 66283 14023 14882 .2689
 1988 60622  9063 12178 .2058
 1989 50251  2906 14325 .2947
 1990 41988  2685 11726 .2866
 1991 33048  1823  8429 .2919
 1992 25400  6507  5476 .2249
 1993 21997 85204  4026 .1955
 1994 20578 42245  4252 .2109
 1995 25753  7396  4948 .2315
 1996 52425  3110  9642 .3242
 1997 76834 20769 17924 .3773
 1998 73069 12100 22210 .5551
 1999 53013     . 18486 .5229
 2000 39904     . 16286 .4786
