1974   770   .   .   .
1975  1119   .   .   .
1976     .   .   .   .
1977     .   .   .   .
1978  1403   .   .   .
1979  1350   .   .   .
1980  1712   .   .   .
1981  2414   .   .   .
1982  1281   .   .   .
1983  1195   .   .   .
1984  1379   .   .   .
1985   904   .   .   .
1986  1036   .   .   .
1987   914   .   .   .
1988   772   .   .   .
1989   496   .   .   .
1990   745   .   .   .
1991   562   .   .   .
1992  1182   .   .   .
1993  1959   .   .   .
1994  1513   .   .   .
1995  1139   .   .   .
1996  1751   .   .   .
