1959  . 24    .  .     
1960  . 51    .  .     
1961  . 148    .  .     
1962  .  60   .  .     
1963  . 163    .  .     
1964  . 109    .  .     
1965  . 52    .  . 
1966  . 110    .  .
1967  .  53   .  .     
1968  .  50   .  .     
1969  .  80   .  .     
1970  . 146    .  .     
1971  . 102    .  .     
1972  . 140    .  .     
1973  .  82   .  .     
1974  . 129    .  .     
1975  . 188     .  . 
1976  . 149    .  .
1977  . 128    .  .     
1978  .  90   .  .     
1979  . 205   .  .     
1980  .  61   .  .     
1981  .  81   .  .     
1982  .  54   .  .     
1983  .  102   .  .     
1984  .  39   .  .     
1985  . 100    .  . 
1986  .  68   .  . 
1987  . 162    .  . 
1988  .  48   .  . 
1989  . 136     .  . 
1990  . 62    .  . 
1991  . 203    .  . 
