1960    25000   192800    .    .
1961    25000    14600    .    .
1962    50000    97400    .    .
1963    13000    49200    .    .
1964    60000   130100    .    .
1965    30000    66700    .    .
1966    86000    76800    .    .
1967    55000    88800    .    .
1968    53200    51600    .    .
1969    60000    58400    .    .
1970    23000     6000    .    .
1971    31100    33900    .    .
1972     5800    17200    .    .
1973    14500   465800    .    .
1974    13700    28600    .    .
1975    36200    83300    .    .
1976    25600    60000    .    .
1977    35700   184500    .    .
1978    24600   147200    .    .
1979    43700   189100    .    .
1980    65500   108700    .    .
1981    62700    71200    .    .
1982    38400    14300    .    .
1983    27900    26600    .    .
1984    14200    31000    .    .
1985    22800     8800    .    .
1986    28200    22400    .    .
