 1977 2784  60275  .  .
 1978  905  65776  .  .
 1979 3104 131261  .  .
 1980 1135  64757  .  .
 1981 1599  65518  .  .
 1982 3669 101901  .  .
 1983 1946  64452  .  .
 1984 1871  99241  .  .
 1985 2609  91057  .  .
 1986 2069  54397  .  .
 1987 5185 117087  .  .
 1988 3188 133066  .  .
 1989  473  11248  .  .
 1990 1340  57204  .  .
 1991  850  29000  .  .
 1992  240  17000  .  .
