1972    1.75    2.3     252.62  0.127
1973    1.91    2.29    351.4   0.173
1974    2.04    2.18    250.66  0.113
1975    2.26    2.04    219.81  0.096
1976    2.48    1.95    195.91  0.088
1977    2.64    1.82    248.96  0.094
1978    2.7     1.69    222.91  0.108
1979    2.68    1.6     182.53  0.146
1980    2.51    1.52    177.22  0.141
1981    2.31    1.35    168.49  0.212
1982    1.99    1.22    220.82  0.309
1983    1.57    1.2     147.96  0.329
1984    1.26    1.31    116.69  0.311
1985    1.07    1.41    154.77  0.337
1986    0.96    1.36    115.78  0.354
1987    0.91    1.25    114.74  0.374
1988    0.89    0.94    115.47  0.405
1989    0.8     0.77    112.41  0.497
1990    0.67    0.44    71.66   0.729
1991    0.5     0.21    69.82   0.812
1992    .       .       71.46   0.666
