1973    .       22640   .       .
1974    .       35588   .       .
1975    .       35846   .       .
1976    .       32575   .       .
1977    .       13009   .       .
1978    .       22397   .       .
1979    .       36292   .       .
1980    .       26680   .       .
1981    .       25739   .       .
1982    .       24098   .       .
1983    .       24916   .       .
1984    .       34808   .       .
1985    .       33403   .       .
