1941    .       1418           .    .
1942    .        818           .    .
1943    .        790           .    .
1944    .        806           .    .
1945    .        626           .    .
1946    .        340           .    .
1947    .        322           .    .
1948    .        224           .    .
1949    .       1328           .    .
1950    .        120           .    .
1951    .        726           .    .
1952    .        396           .    .
1953    .        350           .    .
1954    .         92           .    .
1955    .       3748           .    .
1956    .         82           .    .
1957    .       1094           .    .
1958    .        818           .    .
1959    .       3218           .    .
1960    .        628           .    .
1961    .         36           .    .
1962    .         20           .    .
1963    .         56           .    .
1964    .        166           .    .
1965    .         80           .    .
1966    .        254           .    .
1967    .        474           .    .
1968    .        810           .    .
1969    .       1048           .    .
1970    .        778           .    .
1971    .       1532           .    .
1972    .        966           .    .
1973    .        734           .    .
1974    .        426           .    .
1975    .       1383           .    .
