 1968     .      .  .  .
 1969     .      .  .  .
 1970     .      .  .  .
 1971     .      .  .  .
 1972     .      .  .  .
 1973     .  5.121  .  .
 1974     .  3.806  .  .
 1975     .  3.779  .  .
 1976 0.730  4.887  .  .
 1977 0.310 24.413  .  .
 1978 0.133  9.003  .  .
 1979 0.087  6.793  .  .
 1980 0.101 17.396  .  .
 1981 0.103 26.893  .  .
 1982 0.201 17.641  .  .
 1983 0.255 12.626  .  .
 1984 0.270  9.433  .  .
 1985 0.375  5.170  .  .
 1986 0.368  7.565  .  .
 1987 0.383  5.425  .  .
 1988 0.334 39.892  .  .
 1989 0.239 22.423  .  .
 1990 0.160  4.908  .  .
 1991 0.197  2.691  .  .
 1992 0.299      .  .  .
 1993 0.424      .  .  .
 1994 0.416      .  .  .
