1954           .            35           .            . 
1955           .             8           .            . 
1956           .            59           .            . 
1957           .           120           .            . 
1958           .            68           .            . 
1959           .           119           .            . 
1960           .            38           .            . 
1961           .            34           .            . 
1962           .            59           .            . 
1963           .           252           .            . 
1964           .           126           .            . 
1965           .           114           .            . 
1966           .           886           .            . 
1967           .           518           .            . 
1968           .            50           .            . 
1969           .            79           .            . 
1970           .           117           .            . 
1971           .           243           .            . 
1972           .           119           .            . 
1973           .            57           .            . 
1974           .           250           .            . 
1975           .            23           .            . 
1976           .             7           .            . 
1977           .            30           .            . 
1978           .            19           .            . 
1979           .             5           .            . 
1980           .             4           .            . 
