1966           .           94.4           .            . 
1967           .           67.5           .            . 
1968           .           80.7           .            . 
1969           .           60.0           .            . 
1970           .           83.4           .            . 
1971           .           92.1           .            . 
1972           .           49.6           .            . 
1973           .            7.0           .            .
1974           .             .75          .            .
