1963           .           390495           .            . 
1964           .           173715           .            . 
1965           .           180804           .            . 
1966           .           319710           .            . 
1967           .            69924           .            . 
1968           .           643817           .            . 
1969           .           532410           .            . 
1970           .           111879           .            . 
1971           .            20034           .            . 
1972           .            27043           .            . 
1973           .             3925           .            . 
1974           .            25982           .            . 
1975           .             5974           .            . 
1976           .            13977           .            . 
