1980  .  56   .  .     
1981  .  98   .  .     
1982  . 214    .  .     
1983  .  90   .  .     
1984  .  66   .  .     
1985  .  84   .  . 
1986  .  72   .  . 
1987  .  18   .  . 
1988  .  20   .  . 
1989  . 189    .  . 
1990  . 201    .  . 
1991  . 103    .  . 
