1952         .             2769             .          .
1953         .             2454             .          .
1954         .             2335             .          .
1955         .             2378             .         0.62
1956         .             2449            956        0.33
1957         .             1950            552        0.26
1958         .             1339            693        0.37
1959         .             1816            940        0.49
1960         .             2207           1147        1.16
1961         .             2786            871        1.03
1962         .             4444            459        0.49
1963         .             1908            408        0.50
1964         .             1064            435        0.35
1965         .              871            414        0.65
1966         .             1381            362        0.82
1967         .             1811            534        0.45
1968         .             2194            671        0.57
1969         .             2384            819        0.63
1970         .             2954           1002        0.75
1971         .               .             488        0.50
1972         .               .             371        0.35
1973         .               .             667        0.62
1974         .               .             500        0.37
1975         .               .             938        0.87
1976         .               .            1133        0.83
1977         .               .            1179        1.00
1978         .               .             559        0.40
1979         .               .             864        1.04
1980         .               .             995         .
1981         .               .            1327         .
1982         .               .             428         .
1983         .               .             430         .
1984         .               .             658         .
1985         .               .             585         .
1986         .               .             335         .
1987         .               .             630         .
1988         .               .             688         .
1989         .               .             826         .
