1963           .           203856           .            . 
1964           .            21061           .            . 
1965           .           133943           .            . 
1966           .            74248           .            . 
1967           .            58993           .            . 
1968           .           755527           .            . 
1969           .           205905           .            . 
1970           .            37993           .            . 
1971           .             4004           .            . 
1972           .            16077           .            . 
1973           .             2996           .            . 
1974           .             4990           .            . 
1975           .             2009           .            . 
1976           .             5974           .            . 
