 1980 36005  269802
 1981 32883  204718
 1982 37354  939597
 1983 32203  652249
 1984 28921  299519
 1985 32327  260068
 1986 31627  319345
 1987 28100  115099
 1988 25364 1056166
 1989 20754  529805
 1990 20831  230596
 1991 23608  378332
 1992 21982  413910
 1993 20719  195481
 1994 18245 1090456
 1995 16455  820137
 1996 20793  391085
 1997 24083  294259
 1998 34987  304146
