 1980 112213 1259288
 1981 113038 1790239
 1982 107358 2099588
 1983 121822 2927529
 1984 141046 2646821
 1985 149006 1268137
 1986 142415 2309140
 1987 160569 1051777
 1988 158032 4535138
 1989 199198 5090468
 1990 231018 3019234
 1991 269313 3705758
 1992 280626 3895800
 1993 279971 2412515
 1994 316879 2983153
 1995 267378 2684849
 1996 260593 1838313
 1997 207225 3617902
