"assessid","stockid","scientificname","stocklong","Bmsy","Btype","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","minratio"
"AFSC-FLSOLEBSAI-1977-2008-STANTON","FLSOLEBSAI","Hippoglossoides elassodon","Flathead sole Bering Sea and Aleutian Islands","139188","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16844842946231,0.151916831910797,0.144322786447107,0.151298962554243,0.175237807856999,0.234840647182228,0.348234043164641,0.509627266718395,0.684383711239475,0.85036066327557,1.00928959393051,1.17074029370348,1.34303244532575,1.53841566801736,1.69680575911717,1.83390091099807,1.94920539126936,2.07585424030807,2.22851826306866,2.34738626893123,2.42085524614191,2.40958272264850,2.34387303503176,2.26737937178492,2.19072764893525,2.12434261574274,2.04684311865965,1.97844641779464,1.91694686323534,1.88166364916516,1.85033192516596,1.83295973790844,0.144322786447107
"AFSC-FLSOLEGA-1978-2008-STANTON","FLSOLEGA","Hippoglossoides elassodon","Flathead sole Gulf of Alaska","39663","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53795729016968,1.84050626528503,2.09263041121448,2.2691173133651,2.36996697173688,2.42039180092277,2.44560421551572,2.44560421551572,2.44560421551572,2.44560421551572,2.44560421551572,2.44560421551572,2.47081663010867,2.47081663010867,2.49602904470161,2.49602904470161,2.52124145929456,2.52124145929456,2.49602904470161,2.47081663010867,2.44560421551572,2.47081663010867,2.52124145929456,2.59687870307339,NA,1.53795729016968
"AFSC-GHALBSAI-1960-2009-STANTON","GHALBSAI","Reinhardtius hippoglossoides","Greenland turbot Bering Sea and Aleutian Islands","38265","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50233895204495,3.33315039853652,3.02430419443356,2.60838886711094,2.31211289690318,2.10032666928002,2.20831046648373,2.93414347314779,4.81173396053835,7.40496537305632,9.74710571017902,11.4657781262250,12.4600287468966,12.8722069776558,13.1206846988109,12.8958316999869,12.4236508558735,11.7721677773422,11.3674898732523,10.8209329674637,10.3162942636874,9.71125049000392,9.05529857572194,8.46935842153404,7.78661962629034,7.43298053051091,7.1796681040115,6.95507644061153,6.67764275447537,6.37841369397622,6.01460865020254,5.57363125571671,5.18455507644061,4.8609434208807,4.45328629295701,4.07327845289429,3.73871684306808,3.43758003397361,3.12896903175225,2.79341434731478,2.53615575591271,2.26802561087155,2.05433163465308,1.878139291781,1.71794067685875,1.60054880439044,1.50589311381158,1.4609172873383,1.46023781523586,1.46023781523586
"AFSC-GKINGCRABAIES-1990-2007-JENSEN","GKINGCRABAIES","Lithodes aequispinus","Golden king crab Aleutian Islands Eastern segment","38018","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26563732968594,1.30067336524804,1.32297858908938,1.32968593823978,1.3200063127992,1.29654374243779,1.26132358356568,1.21689725919301,1.16586879898995,0.874138565942448,0.827397548529644,0.781813877636909,0.738045136514283,0.696538481771792,0.657583250039455,0.692777105581567,0.646719974748803,0.605450049976327,NA,0.605450049976327
"AFSC-GKINGCRABAIWS-1989-2007-JENSEN","GKINGCRABAIWS","Lithodes aequispinus","Golden king crab Aleutian Islands Western segment","42848","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49827296489918,1.46557598954444,1.42984503360717,1.38904966392830,1.34241971620612,1.29053864824496,1.23490011202390,1.17664768483943,1.11715832710978,1.057785660941,0.82566280806572,0.778752800597461,0.734713405526512,0.693661314413742,0.655666542195668,0.620589058999253,0.593796676624347,0.561963218820015,0.533233756534727,NA,0.533233756534727
"AFSC-NROCKBSAI-1974-2009-STANTON","NROCKBSAI","Sebastes polyspinis","Northern rockfish Bering Sea and Aleutian Islands","48399","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671253538296246,0.67185272422984,0.678361123163702,0.705014566416661,0.735056509432013,0.769705985660861,0.805202586830306,0.841856236699105,0.878117316473481,0.914853612677948,0.952416372239096,0.989958470216327,1.02772784561664,1.06516663567429,1.09836980102895,1.13553999049567,1.15913551932891,1.16593318043761,1.18122275253621,1.19872311411393,1.21386805512511,1.2531870493192,1.27911733713506,1.29459286348892,1.30587408830761,1.31172131655613,1.32895307754292,1.34023430236162,1.35411888675386,1.37232174218476,1.39504948449348,1.41507055930908,0.671253538296246
"AFSC-NROCKGA-1959-2008-MELNYCHUK","NROCKGA","Sebastes polyspinis","Northern rockfish Gulf of Alaska","19500","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12558974358974,3.96133333333333,3.74871794871795,3.4645641025641,3.07015384615385,2.56974358974359,2.26420512820513,2.06584615384615,1.90051282051282,1.77558974358974,1.68933333333333,1.57384615384615,1.46584615384615,1.38933333333333,1.32723076923077,1.27548717948718,1.24035897435897,1.25338461538462,1.28035897435897,1.31851282051282,1.36646153846154,1.41266666666667,1.42112820512821,1.44343589743590,1.52410256410256,1.63087179487179,1.74666666666667,1.86625641025641,1.97764102564103,2.07825641025641,2.16774358974359,2.19384615384615,2.14769230769231,2.14666666666667,2.11635897435897,2.08302564102564,2.08287179487179,2.07989743589744,2.06358974358974,1.98610256410256,1.94553846153846,1.90523076923077,1.86158974358974,1.78030769230769,1.716,1.65507692307692,1.59471794871795,1.49589743589744,1.24035897435897
"AFSC-NRSOLEEBSAI-1971-2008-STANTON","NRSOLEEBSAI","Lepidopsetta polyxystra","Northern rock sole Eastern Bering Sea and Aleutian Islands","173320","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162560581583199,0.276834756519732,0.312952919455343,0.36372605585045,0.409843064851142,0.451753981075467,0.481738979921532,0.514401107777521,0.55114239556889,0.595240018462959,0.60212324024925,0.685968151396261,0.806087006692823,0.927821370874683,1.01815139626125,1.18910108469882,1.46729748442188,1.74470343872606,2.07938495268867,2.45790445418878,2.85208285252712,3.22575582737134,3.55605815831987,3.74361873990307,3.89856912070159,3.96176436648973,3.93046965151165,3.83977036695130,3.69177244403416,3.53743364874221,3.29844218786060,3.12116316639742,3.01508769905377,NA,0.162560581583199
"AFSC-PCODBSAI-1964-2008-MELNYCHUK","PCODBSAI","Gadus macrocephalus","Pacific cod Bering Sea and Aleutian Islands","373000","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681630026809651,0.729182305630027,0.785506702412869,0.912008042895442,1.20031367292225,1.66780160857909,2.12365951742627,2.33840482573727,2.31270777479893,2.18030831099196,2.0977345844504,2.04605898123324,1.94221179624665,1.8113672922252,1.59703753351206,1.31733243967828,1.18198927613941,1.21096246648794,1.26888739946381,1.27597319034853,1.29199195710456,1.23953083109920,1.23129222520107,1.27112600536193,1.35644772117962,1.43674262734584,1.46599195710456,1.47337801608579,1.42341823056300,1.29922788203753,1.14091152815013,0.997418230563003,0.681630026809651
"AFSC-PCODGA-1964-2008-MELNYCHUK","PCODGA","Gadus macrocephalus","Pacific cod Gulf of Alaska","89400","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474082774049217,0.523702460850112,0.54824384787472,0.54006711409396,0.654619686800895,0.944328859060403,1.00967561521253,1.01890380313199,1.16326621923937,1.34357941834452,1.47270693512304,1.47908277404922,1.59475391498881,1.60167785234899,1.38972035794183,1.2503355704698,1.12359060402685,1.17274049217002,1.29768456375839,1.25926174496644,1.20774049217002,1.13314317673378,1.11049217002237,1.07998881431767,1.02316554809843,0.968489932885906,0.911364653243848,0.965749440715884,0.999776286353468,0.975838926174497,0.933803131991051,0.911331096196868,0.474082774049217
"AFSC-PERCHEBSAI-1974-2009-STANTON","PERCHEBSAI","Sebastes alutus","Pacific Ocean perch Eastern Bering Sea and Aleutian Islands","107627","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247679485630929,0.235098999321732,0.227842455889321,0.222546387059009,0.221933158036552,0.226829698867385,0.247159170096723,0.275869437966310,0.31511609540357,0.360913153762532,0.414319826809258,0.482332500209055,0.548644856773858,0.601159560333374,0.659267655885605,0.736748213738188,0.810549397456029,0.884164754197367,0.983972423276687,1.07421000306615,1.14107054921163,1.20394510671114,1.25640406217771,1.28368346232823,1.30628002267089,1.31706727865684,1.31214286377953,1.29697938249696,1.29287260631626,1.29678426417163,1.28807827032250,1.2727940015052,0.221933158036552
"AFSC-POPERCHGA-1959-2008-MELNYCHUK","POPERCHGA","Sebastes alutus","Pacific ocean perch Gulf of Alaska","78045","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1447882631815,2.41245435325774,2.42552373630598,2.34249471458774,2.1447882631815,1.46787110000641,1.28047921071177,1.20904606316868,1.09886603882376,1.05755653789480,1.06598757127298,0.96582740726504,0.81253123198155,0.72359536165033,0.620616311102569,0.480940483054648,0.337779486193862,0.276020244730604,0.268460503555641,0.254481388942277,0.223563328848741,0.191325517329746,0.185444294958037,0.200704721634954,0.218374014991351,0.249394580049971,0.28050483695304,0.304375680697034,0.308270869370235,0.293945800499712,0.280325453264142,0.297443782433212,0.365801781023768,0.455929271574092,0.568415657633417,0.680748286245115,0.786302774040618,0.873034787622526,0.936780062784291,0.971055160484336,0.989800755974118,1.01046831955923,1.02148760330579,1.04379524633224,1.07772438977513,1.12160932795182,1.16531488243962,1.16468703952848,0.185444294958037
"AFSC-REXSOLEGA-1979-2008-STANTON","REXSOLEGA","Glyptocephalus zachirus","Rex sole Gulf of Alaska","18877","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80113365471208,1.80113365471208,1.80113365471208,1.80113365471208,1.80113365471208,1.80113365471208,1.80113365471208,1.85410817396832,1.96005721248080,2.17195528950575,2.22492980876199,2.33087884727446,2.33087884727446,2.22492980876199,2.06600625099327,1.85410817396832,1.74815913545585,1.64221009694337,1.64221009694337,1.64221009694337,1.69518461619961,1.80113365471208,2.01303173173703,2.27790432801822,2.48980240504317,2.59575144355565,NA,1.64221009694337
"AFSC-REYEROCKBSAI-1974-2009-STANTON","REYEROCKBSAI","Sebastes aleutianus","Rougheye rockfish Bering Sea and Aleutian Islands","5883","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07683154852966,1.10929797722251,0.981642019377868,0.83137854835968,0.837497875233724,0.844637089920109,0.885602583715791,0.937446880843107,0.989631140574537,1.04606493285739,1.09739928607853,1.14108448070712,1.17780044195139,1.16811150773415,1.09127995920449,1.10997790243073,1.06714261431243,1.03977562468129,1.03569607343192,1.04827468978412,1.03212646608873,1.01325854156043,1.02209756926738,1.03960564337923,1.05677375488696,1.05575386707462,1.07326194118647,1.09161992180860,1.10657827638960,1.12476627570967,1.13700492945776,1.14737378888322,0.83137854835968
"AFSC-REYEROCKGA-1974-2007-MELNYCHUK","REYEROCKGA","Sebastes aleutianus","Rougheye rockfish Gulf of Alaska","8694","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05486542443064,1.96894409937888,1.93041177823787,1.88957902001380,1.81366459627329,1.77570738440304,1.74971244536462,1.72486772486772,1.69542213020474,1.70013802622498,1.69024614676789,1.67793880837359,1.61686220381873,1.53232114101679,1.46181274442144,1.47285484242006,1.46744881527490,1.48309178743961,1.49436392914654,1.50218541522889,1.51725327812284,1.53025074764205,1.53565677478721,1.55578559926386,1.58316080055210,1.57717966413619,1.58477110651024,1.58707154359328,1.61571198527720,1.62836438923395,1.63825626869105,NA,1.46181274442144
"AFSC-RKCRABBB-1960-2008-JENSEN","RKCRABBB","Paralithodes camtschaticus","Red king crab Bristol Bay","34070","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38691781626064,0.532660992075139,0.663293513354858,0.80681332550631,0.891500733783387,0.798026416201937,0.65633049603757,0.613807161725858,0.53813296154975,0.688575873202231,0.756022307014969,0.695352509539184,0.648275902553566,0.75258732022307,0.922108599941297,0.947497505136484,0.928751981215145,1.00916554153214,0.988036982682712,0.90860845318462,0.962954505429997,1.08152480187849,1.10635456413267,1.27256061050778,0.38691781626064
"AFSC-RKCRABNS-1976-2008-JENSEN","RKCRABNS","Paralithodes camtschaticus","Red king crab Norton Sound","1617.96","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12467551731810,3.27068036292615,2.93395386783357,2.14822368908996,1.1394472051225,0.7769845978887,0.65122129100843,0.782874731142921,0.889910751810922,1.06986575687903,1.16316225370219,1.10799401715741,1.10294444856486,1.13652995129669,1.13720363915054,1.10418057306732,1.06159608395758,0.983856213997874,0.816429330762194,0.670900393087592,0.64275383816658,0.684275260204208,0.755006304234963,0.978751019802715,1.04275754654009,0.91581374075997,0.968515908922347,1.03885757373483,1.13397735419911,1.09029889490469,1.01556280748597,1.23367079532250,1.46894237187570,0.64275383816658
"AFSC-RKCRABPI-1981-2009-JENSEN","RKCRABPI","Paralithodes camtschaticus","Red king crab Pribilof Islands","3928.11","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672056026944256,0.672056026944256,0.344109508134955,0.0889155344427727,0.09353353139296,0.0254040747331414,0.0311778437976533,0.0103917660146992,0.032333615911978,0.359121816853398,0.277135823589462,0.936488540290369,0.786373090366614,1.94457130782997,1.88683361718485,0.982678692806464,0.511546265252246,1.33949151118477,0.585449490976577,0.00230899847509362,1.00808276753961,2.01385399085056,1.71824363370680,1.27598005147514,0.987296689756651,0.344109508134955,1.80715662239601,1.91454923614665,0.00230899847509362
"AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK","SABLEFEBSAIGA","Anoplopoma fimbria","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","100730","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44941923955128,1.49905688474139,1.57847711704557,1.62811476223568,1.73731758165393,1.86637545914822,2.01528839471855,2.11456368509878,2.19398391740296,2.21383897547900,2.21383897547900,2.14434627221285,1.98550580760449,1.71746252357788,1.48912935570337,1.27072371686687,1.12181078129654,0.992752903802244,0.913332671498064,0.89347761342202,0.863695026307952,0.873622555345974,0.933187729574109,1.08210066514445,1.27072371686687,1.44941923955128,1.61818723319766,1.69760746550184,1.68767993646381,1.60825970415963,1.50898441377941,1.38985406532314,1.28065124590489,1.18137595552467,1.07217313610642,0.992752903802244,0.953042787650154,0.933187729574109,0.913332671498064,0.883550084383997,0.863695026307952,0.843839968231907,0.85376749726993,0.883550084383997,0.913332671498064,0.962970316688176,1.01260796187829,1.04239054899236,1.05231807803038,0.843839968231907
"AFSC-SNOWCRABBS-1979-2008-JENSEN","SNOWCRABBS","Chionoecetes opilio","Snow crab Bering Sea","418030.728","SSBmsy-MT linked to SSB-MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34646266960547,1.38878037214527,0.80544705794929,0.987521711561835,0.729058151916526,0.577907995318468,0.204427077427667,0.278537323218019,0.988064231488744,1.18804254504468,1.86458333751963,1.68728299800966,1.92578125500860,1.12717012994317,1.13964844708736,0.925564232684828,1.22591145979106,1.28027344439617,1.14062500209315,0.884006067611374,0.358181420577293,0.652994796114605,0.713433152215547,0.383355024561735,0.355902784256568,0.424153652168842,0.598307285200336,0.56369358570215,0.65950520268931,0.55273436741234,0.204427077427667
